Id,price
FNBJR,413.9085854724607
EU7KP,60.7827586365843
KFOHQ,58.058818160832274
VMGTW,687.3540259179937
JGBJS,283.49583438673676
LLBQL,741.9713163802422
BLJX9,203.64091870072667
EZUNN,834.5298915577617
9FP14,475.81622194759274
FZUW4,170.1130413032718
CNCBB,116.81538963175322
GCJD6,274.24385647311226
JUIY6,72.31768207739105
4ENLA,645.6424152007343
WLB6X,100.93791415935439
MGL4T,210.59511178042817
R9XBF,61.3992287670804
HQHEV,165.82932232457247
SA0ZM,280.6478501871218
QUUFB,143.22439292388188
PPRA3,116.40359502925682
IHJ42,510.3257242325464
O92RP,188.754048155639
6EHUR,205.84834034149338
ZAN7R,229.64553223627257
K55HG,258.3591363943464
LEEGO,334.3796111992565
924JA,85.19741187814641
BVCFK,467.3322674688014
IQYJH,243.91463001958633
LYGZ2,180.968836011281
H7YFQ,464.1966333244829
MKZK0,164.03128276129308
F71JF,137.14915087934173
UL4BH,157.4366727404513
1SIY5,164.43502403293616
CIQYO,120.47290392320937
CNM9D,118.08771789918873
IQ1VK,95.91126082821702
BEB2B,431.93483385302454
KPDAY,160.50353784731587
HZZNA,184.24578216742142
BUM4N,91.72703748974754
ATMJW,176.80133994668537
LAEN5,158.1290915543813
FVQMO,74.65980789636694
RKTMG,186.38982480430008
DTGZA,65.12330830352721
SPKIE,124.56970560457464
7JYXQ,166.6204721184527
A1XH2,70.19124916742985
HF8YA,421.8003958062175
NLGKY,389.22029041987605
MK6L0,268.91007589081244
DRXIJ,508.56330990052555
MDBJ4,77.16284747363748
R3Y2T,164.54921377436037
MBGXD,109.96011739783596
ABHYR,260.03933340947634
93D8R,199.67667632852448
KL28X,256.9143493690923
DVWPM,133.26489339175205
1LNCW,345.6219566071555
ZKUUS,158.1895192208102
BMD0C,192.72887965376617
XHJDY,331.6248915704282
3AZGV,298.71972385921737
INQIF,319.2428851355041
69YZF,416.6504106429602
RRQFA,151.3435527758912
YMIQM,135.8881326060092
XSXMZ,346.2279688298527
I8O1X,224.6152444478323
UO9A3,136.54395636598986
ZJZRF,642.5504570519461
IAJEF,83.88590055823254
R9YG5,98.84517939834936
LVAZU,1673.079258265178
RODIX,1626.094085494089
JHUYL,98.86762813091234
IYMLR,66.00304022809624
WW222,85.60745624672874
RMCGJ,182.9605012841792
AYG0H,56.97766701941505
OH2D2,457.0436878315242
ZMECM,274.91868680869055
IMTVF,160.04817866848995
CXDVO,63.689304047697604
EPLOX,144.39795289756034
UOB5F,105.75571978176177
HO7RU,94.71933401782496
GIQUN,145.95829078333068
VVMNC,175.37902950215772
GZOTB,141.624386872569
KBCAD,90.20762509169535
8Z7TN,90.14316132289125
Q2O5G,195.88579351456872
NHHDE,227.46244406618433
OYZLH,361.14956996540025
74ZLM,63.3884833409395
WHK61,91.93344106475448
BDKFY,282.93030101948386
K6XFW,92.68525198609302
JDAZP,197.99557389996954
SSD9W,393.9095090322688
RBC6D,236.47907889734296
JIGYT,257.9428587480514
MQL9C,104.28463768369868
PIKTG,142.9385346943929
YHXGB,262.8446813942013
CYERD,112.54302468935586
R8MPB,92.0382063908664
2PFYG,64.50170707014688
UKEQ3,294.1521188057087
ZFQJW,183.6854602030083
UJA48,149.9511616643435
1BU1B,284.34465470532194
OFQ8W,108.64313386542513
XVXB7,147.44429522808377
XCS1Z,260.2342538009859
BWUKZ,193.72009883735114
KVZ6P,410.65719002142697
BJ2RX,1151.2152846253448
KU65N,71.93565686107763
OZS0H,60.5272393374762
WNOCH,296.68158570676064
54FJZ,69.77376781131956
XX55F,91.61531701902446
DPWQW,340.5597893405614
NFNRW,153.8104936345083
EO32Y,189.767650067129
U2NDW,391.57769300998825
GJCYK,231.0261079000564
B96DS,385.7894455542692
SKDL1,248.4653305099177
SSLS5,144.1588473296285
TCSTJ,344.8371147983138
MHLHZ,220.8724580321798
52ZTJ,144.75782130837376
VFADP,299.50850652899135
5ETH7,2223.860903035641
QKOAZ,102.23517918096181
ZOKNQ,170.70522300864357
1V3JA,169.78783394112548
UPNU5,177.85062789785133
ABCSV,71.7666569884457
RPZY1,69.81271898040119
TDCQU,136.09598796571998
N2X68,178.40481070242885
IO7S5,256.475032095593
Q2WV1,109.69276080330387
XYUEE,86.62785681122571
RHINX,186.9407123483032
PAVAW,185.85444631258
TIOJM,272.85334963650996
PW7QG,73.76541937554903
RQTAM,203.60588747561127
9QMC4,123.25570508777844
CU4S4,392.62527728405263
WIVXQ,239.85620879102743
970EX,254.8505479956929
DLGYM,161.64763277446616
H3ETS,1559.0276313442848
FHRYG,1146.463543058509
FZLZP,83.43163566716117
PWPDH,361.30457239398066
VOAIF,73.53459911551724
OVHAR,242.86906590618273
XGN4D,90.48558131759053
TKT9J,181.2287363698148
7E5WO,261.57670359411986
4BD1M,149.03669820440615
0IVOE,195.94368735726033
0Y31B,159.83313948046947
K3MDA,482.0002421577944
B2YWG,115.86539501970461
VSZ5M,61.70524191329641
6BBZH,97.99727368258931
XKHTW,209.9491958182101
1LTYI,81.66989548121467
OW509,161.44409310722745
4CIN1,192.8895941976692
FN5GC,158.3284057262104
XGGJU,283.70082659250994
WMTBF,139.18838422895175
ITI59,98.82380931275186
5XRSV,545.3604794654623
ZSHHP,136.08679905624086
WOHWV,109.89732007588427
RXITE,186.19972703577648
QZ5DH,160.62012676403006
T9DW5,133.87620591399136
A5BOH,189.23089306991542
2VD3J,85.00810364303524
ADPFE,207.3501737736578
LDFPF,160.39066751435124
ZNWRI,95.16690018933767
XZHAH,58.72783857954389
0KTMK,314.22807610163306
2IIOD,112.00893662374406
ZRUR3,251.005644982957
DNVAE,62.78973712827934
PHGZ0,145.26945618973105
PSTH6,74.5284227597225
1VAM0,352.5168953780082
NOE7N,145.25405711079048
77VHY,89.07413476573144
HV3TD,212.99301528757883
BJVZ6,218.8930833111007
BNQD0,337.8457020337397
NDTOB,164.91933828567497
BBZQN,65.48904351578588
GLG6C,346.41491889704423
NE6JQ,169.4155706996862
AA7RY,304.2594260599343
NFXSI,157.28401609244222
7EMT7,91.77823549373548
ASDN3,264.7941750688948
NZ2LI,99.8627837049897
9INWP,120.46628122027714
5NODI,201.2932838072937
BF2RO,139.6003786163351
GK9AL,182.63167290419602
D7QDX,59.105766723287545
G0TXK,460.63435180210263
HCRIL,182.74498773255232
OLXAM,168.42065116324582
TXMFS,186.31361876663104
KZA7J,87.2786971298529
GCJCA,89.22614692244105
BOFGO,55.60432135092939
N1540,468.5939406730892
QQIJX,259.07547207025334
XK39I,142.3294447338547
HJRUZ,260.6344519053699
YDIGK,59.59901322245023
B5JFM,57.44600625643602
NK07Y,82.67884678279647
FYWIJ,364.3349037986697
RRZE9,107.83048668543563
G23HI,249.4403252639789
YNPZQ,327.37132939066987
N7QMD,88.23695488470273
IFITA,90.30156542100737
EQMZP,82.5906900314898
F1CK9,191.05946667893193
O9482,257.4274640566458
LJY2O,158.4513502962721
HFYJD,76.56388414725849
JXW2D,126.74200509707711
NCKCC,155.80029469042492
RRHCX,152.59231253513977
FWOF6,593.3222330825336
ASCEP,116.77727724676825
CDKPT,298.1769510158307
PBSY3,301.72197110985803
8CUCI,458.03806843364754
FJTYU,526.9205458094062
FU4VH,140.7097399131731
7WTFU,963.7027773960193
YVFQM,371.83024472905817
JS0QG,91.59103839121926
WEALY,225.45683821407061
ELKCL,91.42994082030557
ZJJCE,285.9112913082448
UGKGB,175.637515626912
YV7Q5,276.0534980438374
YAT3W,153.77933895634632
GO5DW,109.27703666631878
OEHCS,82.2380204000196
OF0DR,205.84504672835388
CHSQ5,90.02987131581911
2NCP5,135.5724887164751
VQYXY,171.42859802116553
DFKOO,237.56819273143924
68DEL,169.34145237793842
JGXRC,230.59195805159644
NSOB9,187.44519588707092
P6Z8D,117.15621359726781
WZLF5,83.19713178351864
OEB0P,60.630550226003706
AE6NS,192.7957134249574
ER7AE,162.57590304761567
8OL8N,184.62386039540553
1JFK1,250.1532198312751
0A69B,295.0421428240655
EG8RA,168.17575439745656
GOPDI,230.8770898453527
QKJ49,187.42313207258334
7RIEJ,211.57378778338412
ALWUX,90.23889764640376
PEBB6,692.991932403175
YK1SQ,239.2409119429522
GN7FH,546.6537879806426
P8LK6,136.01797426289528
FZUST,165.49278478541612
V1ADI,165.2293030528664
FF5I1,432.6401981063185
MIIJC,548.7873821263051
SZKJ4,170.78903508681023
MYJNY,289.26122417171734
JYTRB,55.223312908992895
VE9FH,1121.0471781824192
UEJXA,87.38614772963328
H87UZ,275.79582020864524
5SSSW,257.27246621457044
I1LOX,57.05110181965013
84ISM,436.3116557744041
8UCXQ,234.19230163952557
BQXI9,408.4006185780983
NMK3T,123.16830927223825
9UQPO,92.00172795904437
E0DUV,132.25897319963434
GRL7G,76.59742069352481
ZSXXR,180.67416437109358
6GZMA,285.92677173902126
GJNOF,308.35702545296147
27XYA,376.930666540988
SZ4L1,276.0895732544042
GKIOV,152.30815401114495
UDQQS,325.6328710556365
VFWJV,201.0488628569771
P2TOG,73.07046180314212
7MGNB,285.07107601589684
WEQBV,391.71516832321515
JPJYG,212.07551994129213
O0IO5,261.5852006507921
HF3S2,114.75612492440443
FNCRF,298.6252292440258
PMBUZ,426.4762185552352
5FJWK,197.7456898236469
IMREH,57.22067876091618
KVS2T,371.5836232474512
D8EU2,207.1897436743181
H010B,87.59607846675411
S1Z2B,448.0955140779858
KYGEY,220.01841044884776
QY5IB,64.33646887432599
0LXKG,240.75018708763045
AV4BU,555.3846543401899
UTSP8,131.56986573035482
LTT7J,306.2655179624255
IWAWJ,237.9294815437517
IXI0S,529.6167318176542
9CDF7,173.94818608942012
4WYC7,173.88207327528974
45CU5,170.67201771633353
EXKPH,142.34376543045857
JSEUZ,176.1223307440373
YODFI,243.30603702920808
FSBB8,184.492530297953
UN8IB,231.2347866675187
DBVRI,177.85308295212272
CBTHM,292.6942335797236
YUK8P,138.57048636484262
31QPF,61.68127881062443
4OWQA,225.37416567947653
OCOAM,1001.8070323594809
IZC1K,86.5793017360799
RSMJ5,364.71825843706614
O51GH,240.37388343001493
TRLFK,467.9128736204082
I6CUI,249.44133234774108
AXEWY,63.05134054436951
HLIK1,292.7604661011925
GTLAI,59.60320448601984
IO379,108.68866374772078
PN07Y,180.516082523398
MKLPA,146.2525246497271
2RHRR,153.8591542169268
PWK9I,256.71422527661537
TSX4Z,139.38377460281248
VSZAD,83.17628230490132
ULOLA,504.60862389341526
YRGSX,88.432572038334
D5L8K,114.70329117966178
MB2G7,133.82756436652278
HKXRA,195.17931291014654
LGGYN,196.224974397999
9ZQCQ,267.495132282947
TZPZM,496.25058216192036
DG541,268.28848191597467
FFSYV,212.16902378072163
SUN4Q,66.55852886029622
NFEMJ,84.45235303431988
EM3PX,68.81575587516623
0JDXD,186.2362197650855
WXURQ,342.04769246169104
CKXBI,81.05159186949528
CH9TM,291.0287813725012
JHTRA,410.55931673639395
4ALA0,95.80520562079424
VNO3C,130.19080057975827
OCMME,73.84347064636425
FCLAB,60.44023287921431
L5U8F,204.62254245492366
W3F8B,208.42788656288877
2DDSY,736.1772704839547
TJDXE,97.42623853530867
4ORVU,484.4188289861935
4WSJL,194.35726448889818
33U5Q,66.1678502067501
NPDVL,106.31375089780072
TJEMI,178.63853833378272
H5FCZ,85.78426065763935
XNGFH,303.3661623706743
SYAOF,325.7906192553536
RHCE6,62.63108129438501
QRK6V,280.29211626880596
DLBHJ,314.8997189393737
L6MGY,506.97414688628277
ZY5RF,144.29613268369116
UIB18,100.3533164672644
52ZVA,183.38176710413845
8SMDI,230.94157684975372
Q1UY0,114.43023810363582
69S0W,57.70615699520064
CMHH0,261.7162956283369
WDU7B,449.39288814355393
ZMUQE,297.26932352761787
HTLGW,73.86436393862508
YOTG1,58.24233828515806
FZNFA,84.80779886346765
RQRBE,102.97606478287477
VJYWV,851.0402984302866
6RG2I,142.9312678326139
C1D8G,64.56154356023373
CDWSK,132.2570104354266
W4PUE,105.65106620327569
UT5ZK,257.951890597481
U70AV,205.24438961042225
LHHKI,82.64181762983421
BDAX5,54.06274241267035
XIXMC,84.15035459016471
YE3CV,99.02858097989578
RCU9N,220.70770442423304
USJ6U,362.14153271042767
JGBEW,62.02725236535747
ARVTV,109.14556534692346
RBT34,166.21659182002253
XQHCG,142.1087014129858
Y8Z1F,60.499050045427886
33DLE,85.17052822982234
HAT4A,64.64981885664167
3QFZD,264.37831831796984
9E81J,2331.6461045267915
SJRKT,191.25274548617537
9YJLY,152.08829823120308
YR7XR,321.8957251184604
YAPZ9,172.63548974194822
OORVD,298.8254751201424
K5RVF,140.80249437129882
8IAAB,244.8015323414001
HMSGR,94.74878244053983
CK58Z,186.95021822911002
NYRRT,98.24958282236197
6UZWL,419.84271139632995
XZHDF,361.13235408575724
WVPSA,183.46728592764342
UZTVY,190.46654765111464
9Z3EC,171.18060292268515
BEOL9,355.66430841150384
T46CY,58.63684921378888
A2TFR,90.93108317382496
KBYGJ,247.4651338481545
NMCWT,136.0461069594475
I2BYC,516.9971801576723
6UFJU,59.435033489209275
KSUUF,348.66539160995376
V8KKQ,210.22036605784712
WORZS,173.44963735870974
JGWYY,273.5908058804299
K3T9Y,171.3707851888027
ZSWAV,163.70886942388668
OTU2X,40.67701051764737
4DUJY,368.4517795931805
3GUAM,404.77316814319107
W7DEJ,98.0317407635916
Z6HF0,86.73963132016823
KE87Q,134.22454422691845
XFHCJ,69.12903307267064
1OCR5,226.3176163419677
NL6JD,91.8429634777742
2V1N4,182.146865185002
SIALV,109.9223755333652
OO040,74.12926395727371
SGFEB,140.8429745952971
8SQGW,804.4131313943333
IFA4N,67.6385273991797
UYMDW,156.83269380395942
KFIJZ,402.751278226967
SG4UX,248.93437750900503
L7MA9,313.6007052538938
LSJX6,65.78398330343313
R5CE5,121.20792440403969
WTAFF,91.66136208610789
H0BTY,223.8466457678388
DGCFM,88.83585225730734
ILTV4,41.61248368753106
L8QGA,208.2812303817947
HW8L3,90.09111995356331
BQGIL,607.9021855788205
LKHBX,269.0526651287223
BPYOW,339.28081801580623
BA1KK,69.24852515169935
OCBC4,356.92861230090296
1GWIP,143.71420236576196
6BGN5,145.12378870189283
EDWYG,128.55478292174507
XBG7F,174.64478347726936
DVYIP,244.46862177262702
PIFQZ,69.13160709387893
P79YQ,103.84224296295115
9DXDQ,345.3148035020446
JVDOG,68.5124328511952
S2SWG,62.37193312538308
HAE9L,130.23214235002217
7EIJS,348.6764769188177
R86P9,387.5793989681598
ZCTA4,69.32232866908434
TV406,59.43332637473579
CWDGR,588.6879177041769
KA1HM,142.53924279094753
RXWVT,72.28482126452533
VFWAS,198.42471755966795
TSEDV,123.67043982932474
FEYQY,62.807706888112456
IZPVC,279.12175233731836
LDRI9,278.2688014562871
66JK4,188.85068099147279
VCIML,711.7940032637819
QTUVT,66.61180798457636
B75W0,177.0633770151555
ZQSH1,152.48229280902785
PQGYW,156.06353767093213
KKMQG,188.80453233563054
BPTVR,427.3575717184464
3JBLC,245.06343143360672
MIUBA,215.34123137173978
VJN90,185.96238458941497
R70BA,240.3615558453379
5IZ2T,269.26031746203057
VWRR0,91.51936154107507
EOQTX,338.5165771632993
OVWEN,82.0215687107719
15J7Q,120.76833647542794
WPXHL,187.65338332540364
PPC78,252.71481726071642
UGGM2,505.5927177125792
JWOAI,92.61452327557983
01JNQ,1457.7376576155484
DFPZC,324.4936482504662
FAWYB,100.83108272890279
HOQUS,599.5164698952368
7G9SM,103.65956731454976
QOSYV,177.32530711349236
ZLOEL,63.85433690854861
G0OAR,121.27228504803129
TIMIB,141.71961282702702
RAQBF,84.87759612704383
FV1IP,96.71474484963386
AL9PE,92.53731786516055
WBTWB,145.37539145290665
RFP4V,140.31909885810822
N7FDR,340.00177807578837
LRMYA,353.4941117855616
XPNRJ,151.16505008330563
ZMZIU,485.697788652431
IM0ZK,137.08094310393358
QXME6,517.3093239770858
FNSXH,309.5200558696614
WVIS8,167.07042323092935
ZKTTP,135.49886883998775
K58CZ,889.930225404181
3A1HG,718.691311908485
RSQ8B,138.58945496300186
39SMC,155.8491981007642
O2VVN,261.16603969095587
CCBWI,156.66151156506356
POLKC,82.31358210105107
WGL5V,357.0791925449774
DW0HT,748.7675268165983
2FXNT,1508.6183236841753
PWYLL,100.1047326119767
I0Y1D,181.20055850916282
UHJJU,81.41910199224881
GMKPG,221.02360712207792
QDXME,649.1145327753975
WKLJH,134.45334896984582
CP4IJ,221.59637791458672
S3NFD,70.24731174510859
FZITE,128.42622687150907
CXRFL,133.68515173235315
Q0BFZ,252.9288134975403
22NSM,179.39741451891646
RUVKS,141.99497755958845
C25T9,165.3982119014598
IH3TJ,114.32457707850881
CCJU1,51.40247252640345
RKEHF,121.46065427550495
ZFST5,232.24314336415742
LUCLV,175.47210954314625
BGPA8,73.36848716968244
EEYEX,93.61648013562059
E3DYP,140.52690356741545
MMEFV,149.6853324818281
QXO0Z,331.6131322450562
KIINX,128.05892585673152
MQ7LE,206.16203330172965
V0INB,364.88028712218085
CYTPS,139.91542979820227
JIIX1,124.31206292242038
DOHKT,366.08321923968145
6NJ3M,86.72784332782336
6UYLR,64.52019971016048
Y9FNN,157.01153585289873
YGJ3Y,114.21024870268982
OZKQI,255.03511481406036
UTCFF,1379.7810239721425
QSYUW,115.47717951772943
ROH3S,66.55941082928692
MU2NK,113.00869676883637
DKLZZ,99.75372870782607
NIIEO,506.62896958220824
0UURH,91.03414365291232
GZJG1,203.79210894694165
JBWWT,168.53697956798652
OBBUQ,233.56005480272194
GVDZQ,168.55277299142497
O9D5M,381.5398171876829
6ITSB,927.6223228765655
DIZFR,243.83706486339943
S3WGO,93.23984511740638
NZGL0,65.03845761171753
MP29A,162.58831835174968
AIBXY,147.0637536872677
